1,0
5,1
6,1
10,5
2,4
2,4
4,9
9,9
10,5
6,1
2,4
4,9
10,5
10,5
4,9
10,5
10,5
8,8
2,4
6,1
2,4
10,5
8,8
10,5
9,9
2,4
2,4
9,9
9,9
10,5
9,9
9,9
10,5
9,9
2,4
6,1
10,5
2,4
2,4
2,4
8,8
5,1
6,1
10,5
10,5
2,4
5,1
6,1
2,4
10,5
10,5
6,1
10,5
1,0
1,0
9,9
6,1
5,1
2,4
2,4
10,5
1,0
1,0
10,5
5,1
2,4
5,1
1,0
3,5
4,9
2,4
2,4
10,5
6,1
9,9
10,5
2,4
5,1
10,5
6,1
2,4
10,5
6,1
1,0
10,5
10,5
10,5
8,8
10,5
9,9
6,1
2,4
2,4
6,1
2,4
10,5
10,5
1,0
1,0
10,5
9,9
9,9
3,5
6,1
6,1
10,5
6,1
6,1
5,1
2,4
10,5
6,1
6,1
9,9
10,5
9,9
10,5
9,9
10,5
2,4
6,1
6,1
10,5
2,4
2,4
3,5
6,1
5,1
10,5
2,4
2,4
9,9
2,4
10,5
2,4
5,1
10,5
9,9
9,9
6,1
1,0
2,4
5,1
6,1
5,1
10,5
10,5
6,1
2,4
2,4
6,1
10,5
2,4
6,1
5,1
2,4
6,1
6,1
5,1
1,0
10,5
1,0
2,4
2,4
2,4
2,4
2,4
10,5
9,9
6,1
10,5
6,1
1,0
5,1
2,4
2,4
10,5
9,9
6,1
5,1
2,4
6,1
10,5
5,1
2,4
10,5
5,1
10,5
4,9
2,4
10,5
2,4
10,5
6,1
8,8
10,5
8,8
10,5
10,5
6,1
1,0
10,5
1,0
6,1
6,1
9,9
6,1
6,1
10,5
5,1
6,1
10,5
9,9
10,5
4,9
9,9
2,4
4,9
10,5
5,1
2,4
10,5
5,1
6,1
4,9
10,5
6,1
9,9
2,4
10,5
2,4
10,5
10,5
2,4
7,3
6,1
10,5
9,9
2,4
3,5
1,0
10,5
10,5
2,4
2,4
6,1
5,1
6,1
8,8
10,5
2,4
2,4
2,4
10,5
1,0
10,5
6,1
2,4
2,4
10,5
2,4
2,4
2,4
6,1
6,1
10,5
3,5
8,8
9,9
6,1
5,1
5,1
2,4
8,8
1,0
6,1
9,9
10,5
6,1
1,0
5,1
6,1
7,3
4,9
10,5
1,0
2,4
6,1
2,4
4,9
10,5
5,1
9,9
2,4
10,5
2,4
1,0
9,9
6,1
1,0
6,1
10,5
6,1
2,4
2,4
2,4
8,8
6,1
4,9
10,5
10,5
7,3
5,1
2,4
9,9
6,1
10,5
10,5
8,8
10,5
10,5
10,5
6,1
6,1
10,5
10,5
1,0
2,4
10,5
6,1
6,1
10,5
5,1
2,4
10,5
8,8
2,4
10,5
10,5
9,9
9,9
6,1
9,9
1,0
6,1
6,1
10,5
10,5
10,5
4,9
4,9
9,9
9,9
2,4
10,5
6,1
2,4
6,1
7,3
10,5
10,5
5,1
10,5
10,5
3,5
9,9
2,4
2,4
4,9
10,5
6,1
2,4
6,1
2,4
10,5
2,4
10,5
9,9
9,9
2,4
10,5
2,4
2,4
6,1
10,5
5,1
5,1
10,5
7,3
10,5
10,5
1,0
2,4
6,1
2,4
3,5
9,9
3,5
2,4
2,4
10,5
10,5
10,5
9,9
8,8
9,9
10,5
6,1
10,5
6,1
7,3
2,4
10,5
2,4
2,4
10,5
2,4
5,1
6,1
10,5
10,5
4,9
10,5
5,1
5,1
10,5
6,1
5,1
9,9
10,5
6,1
2,4
10,5
10,5
2,4
2,4
10,5
10,5
6,1
2,4
1,0
1,0
2,4
1,0
5,1
9,9
9,9
10,5
6,1
10,5
5,1
2,4
10,5
9,9
10,5
2,4
1,0
2,4
10,5
2,4
9,9
9,9
10,5
10,5
5,1
2,4
9,9
8,8
9,9
10,5
9,9
3,5
10,5
6,1
10,5
6,1
1,0
6,1
5,1
7,3
9,9
2,4
3,5
10,5
5,1
10,5
9,9
10,5
1,0
2,4
6,1
5,1
2,4
10,5
2,4
4,9
1,0
1,0
2,4
10,5
10,5
6,1
5,1
10,5
1,0
3,5
2,4
6,1
9,9
10,5
2,4
2,4
10,5
5,1
1,0
2,4
10,5
7,3
6,1
                                                    
=====================================================
                 Confusion Matrix:
=====================================================
0,34,0,0,1,6,3,0,0,4,7
1,1,112,1,2,1,5,2,0,1,0
2,0,0,8,0,1,1,0,0,4,1
3,0,0,0,12,1,2,0,0,0,0
4,0,0,0,0,27,9,0,0,2,12
5,0,0,0,1,0,50,0,0,0,4
6,0,0,1,0,1,3,6,0,0,4
7,0,0,0,0,0,1,0,14,0,0
8,0,0,0,0,1,1,0,0,41,7
9,0,0,1,0,5,10,0,0,1,107
====================================
,Precision:
0,0.9714285714285714
1,1.0
2,0.7272727272727273
3,0.75
4,0.627906976744186
5,0.5882352941176471
6,0.75
7,1.0
8,0.7735849056603774
9,0.7535211267605634
------------------------------------
,Recall:
0,0.6181818181818182
1,0.896
2,0.5333333333333333
3,0.8
4,0.54
5,0.9090909090909091
6,0.4
7,0.9333333333333333
8,0.82
9,0.8629032258064516
------------------------------------
,F-Score:
0,0.7555555555555554
1,0.9451476793248946
2,0.6153846153846153
3,0.7741935483870969
4,0.5806451612903226
5,0.7142857142857143
6,0.5217391304347827
7,0.9655172413793104
8,0.796116504854369
9,0.8045112781954887
====================================
,Macro Average F-Score:
,0.747309642909215
,Weighted Average F-Score:
,0.791396396135152
,Accuracy Score:
,0.791907514450867
