19,12
4,18
3,2
19,12
18,2
12,11
24,8
23,9
26,22
7,23
16,6
12,11
25,1
5,17
6,11
7,23
9,25
3,2
13,24
17,8
1,18
4,18
10,6
9,25
2,3
23,9
9,25
2,3
14,4
15,5
14,4
4,18
17,8
14,4
22,3
7,23
20,16
16,6
16,6
17,8
12,11
14,4
16,6
8,22
16,6
13,24
15,5
13,24
1,18
8,22
4,18
12,11
14,4
17,8
7,23
24,8
10,6
18,2
15,5
8,22
15,5
12,11
6,11
1,18
7,23
15,5
21,0
13,24
22,3
25,1
26,22
26,22
9,25
10,6
19,12
16,6
18,2
3,2
20,16
                                                    
=====================================================
                 Confusion Matrix:
=====================================================
0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
====================================
,Precision:
0,1.0
1,0.5
2,0.6666666666666666
3,0.25
4,1.0
5,0.5
6,0.4
7,0.6666666666666666
8,0.75
9,0.3333333333333333
10,0.0
11,0.8
12,0.25
13,0.2
14,0.4
15,0.3333333333333333
16,0.75
17,0.6666666666666666
18,0.6666666666666666
19,0.5
20,1.0
21,0.0
22,0.5
23,0.5
24,0.5
25,0.0
------------------------------------
,Recall:
0,0.75
1,0.5
2,0.5
3,0.3333333333333333
4,1.0
5,0.5
6,0.5
7,0.6666666666666666
8,1.0
9,0.25
10,0.0
11,1.0
12,0.3333333333333333
13,0.25
14,0.6666666666666666
15,0.6666666666666666
16,1.0
17,0.5
18,0.6666666666666666
19,0.5
20,0.3333333333333333
21,0.0
22,0.3333333333333333
23,0.5
24,0.3333333333333333
25,0.0
------------------------------------
,F-Score:
0,0.8571428571428571
1,0.5
2,0.5714285714285715
3,0.28571428571428575
4,1.0
5,0.5
6,0.4444444444444445
7,0.6666666666666666
8,0.8571428571428571
9,0.28571428571428575
10,0.0
11,0.888888888888889
12,0.28571428571428575
13,0.22222222222222224
14,0.5
15,0.4444444444444444
16,0.8571428571428571
17,0.5714285714285715
18,0.6666666666666666
19,0.5
20,0.5
21,0.0
22,0.4
23,0.5
24,0.4
25,0.0
====================================
,Macro Average F-Score:
,0.4886446886446887
,Weighted Average F-Score:
,0.48045007032348813
,Accuracy Score:
,0.4936708860759494
