1,0
6,1
6,1
10,2
2,5
2,5
4,9
9,9
10,2
3,5
2,5
2,5
10,2
1,0
4,9
10,2
10,2
8,8
2,5
7,3
2,5
6,1
8,8
10,2
9,9
2,5
2,5
9,9
9,9
10,2
9,9
9,9
10,2
9,9
2,5
5,1
10,2
2,5
2,5
2,5
8,8
1,0
6,1
10,2
6,1
2,5
7,3
6,1
2,5
6,1
5,1
1,0
10,2
1,0
2,5
9,9
6,1
10,2
2,5
2,5
6,1
1,0
1,0
10,2
5,1
2,5
5,1
1,0
2,5
4,9
1,0
2,5
10,2
1,0
9,9
5,1
2,5
1,0
5,1
8,8
2,5
3,5
6,1
1,0
5,1
10,2
10,2
8,8
2,5
9,9
5,1
2,5
2,5
10,2
2,5
10,2
10,2
1,0
1,0
5,1
9,9
7,3
3,5
5,1
6,1
9,9
6,1
6,1
5,1
2,5
10,2
6,1
6,1
9,9
10,2
9,9
2,5
9,9
10,2
2,5
6,1
6,1
10,2
2,5
2,5
10,2
6,1
1,0
6,1
2,5
9,9
9,9
2,5
10,2
2,5
6,1
10,2
7,3
3,5
6,1
1,0
2,5
3,5
5,1
5,1
6,1
5,1
10,2
2,5
2,5
6,1
10,2
2,5
6,1
1,0
2,5
6,1
6,1
4,9
1,0
9,9
1,0
2,5
2,5
2,5
2,5
2,5
10,2
1,0
6,1
10,2
6,1
1,0
1,0
2,5
2,5
1,0
9,9
6,1
10,2
2,5
10,2
10,2
5,1
2,5
10,2
5,1
1,0
4,9
2,5
10,2
2,5
5,1
3,5
8,8
10,2
9,9
10,2
7,3
10,2
1,0
10,2
1,0
6,1
9,9
9,9
2,5
6,1
5,1
5,1
10,2
1,0
1,0
3,5
1,0
9,9
2,5
4,9
10,2
9,9
2,5
10,2
6,1
10,2
4,9
3,5
6,1
1,0
2,5
10,2
2,5
7,3
5,1
2,5
5,1
6,1
10,2
9,9
2,5
3,5
1,0
10,2
10,2
2,5
2,5
6,1
1,0
6,1
8,8
10,2
2,5
2,5
2,5
10,2
1,0
10,2
5,1
2,5
2,5
5,1
2,5
2,5
2,5
5,1
9,9
10,2
2,5
8,8
3,5
6,1
5,1
6,1
2,5
8,8
1,0
6,1
9,9
10,2
5,1
1,0
6,1
5,1
7,3
2,5
10,2
1,0
2,5
6,1
2,5
2,5
10,2
3,5
9,9
5,1
10,2
2,5
1,0
9,9
10,2
1,0
6,1
10,2
6,1
2,5
2,5
2,5
8,8
7,3
4,9
10,2
10,2
1,0
5,1
2,5
9,9
6,1
6,1
10,2
8,8
10,2
9,9
10,2
10,2
3,5
6,1
10,2
1,0
2,5
6,1
10,2
2,5
6,1
5,1
2,5
10,2
8,8
2,5
10,2
5,1
9,9
10,2
6,1
9,9
1,0
5,1
6,1
6,1
3,5
5,1
4,9
2,5
5,1
9,9
2,5
5,1
5,1
2,5
5,1
4,9
1,0
5,1
3,5
6,1
5,1
3,5
2,5
2,5
2,5
4,9
10,2
6,1
2,5
6,1
2,5
5,1
2,5
10,2
9,9
9,9
2,5
10,2
2,5
2,5
2,5
10,2
1,0
5,1
10,2
7,3
10,2
6,1
1,0
1,0
5,1
2,5
3,5
9,9
3,5
2,5
2,5
10,2
5,1
10,2
9,9
8,8
9,9
10,2
9,9
10,2
6,1
7,3
2,5
9,9
2,5
2,5
10,2
2,5
5,1
6,1
5,1
10,2
4,9
10,2
9,9
1,0
5,1
6,1
1,0
9,9
10,2
1,0
2,5
10,2
10,2
2,5
2,5
10,2
10,2
6,1
2,5
1,0
1,0
2,5
1,0
9,9
9,9
9,9
5,1
10,2
10,2
5,1
2,5
10,2
9,9
5,1
2,5
1,0
2,5
10,2
2,5
9,9
9,9
1,0
9,9
5,1
1,0
9,9
8,8
9,9
9,9
9,9
10,2
10,2
4,9
10,2
6,1
1,0
9,9
1,0
9,9
1,0
1,0
9,9
10,2
5,1
10,2
5,1
10,2
1,0
2,5
6,1
5,1
2,5
9,9
1,0
2,5
1,0
1,0
2,5
10,2
7,3
6,1
5,1
10,2
1,0
5,1
2,5
6,1
9,9
10,2
2,5
2,5
10,2
5,1
1,0
2,5
10,2
7,3
6,1
                                                    
=====================================================
                 Confusion Matrix:
=====================================================
0,45,0,4,0,3,1,2,0,0,0
1,6,109,0,3,3,0,1,0,3,0
2,0,1,7,0,1,2,0,0,3,1
3,0,5,0,9,1,0,0,0,0,0
4,8,2,0,0,29,5,0,0,1,5
5,1,0,1,1,3,45,0,0,1,3
6,1,1,0,0,3,0,6,0,2,2
7,0,0,0,0,0,0,0,14,1,0
8,0,0,1,0,1,1,1,0,45,1
9,3,1,4,0,12,10,2,0,3,89
====================================
,Precision:
0,0.703125
1,0.9159663865546218
2,0.4117647058823529
3,0.6923076923076923
4,0.5178571428571429
5,0.703125
6,0.5
7,1.0
8,0.7627118644067796
9,0.8811881188118812
------------------------------------
,Recall:
0,0.8181818181818182
1,0.872
2,0.4666666666666667
3,0.6
4,0.58
5,0.8181818181818182
6,0.4
7,0.9333333333333333
8,0.9
9,0.717741935483871
------------------------------------
,F-Score:
0,0.7563025210084033
1,0.8934426229508197
2,0.43749999999999994
3,0.6428571428571429
4,0.5471698113207547
5,0.7563025210084033
6,0.4444444444444445
7,0.9655172413793104
8,0.8256880733944953
9,0.7911111111111111
====================================
,Macro Average F-Score:
,0.7060335489474886
,Weighted Average F-Score:
,0.7687265117987101
,Accuracy Score:
,0.766859344894027
