1,0
5,1
6,1
10,0
2,4
2,4
4,9
9,9
10,0
1,0
2,4
2,4
10,0
3,5
8,8
10,0
10,0
8,8
2,4
7,3
2,4
3,5
8,8
10,0
9,9
2,4
2,4
9,9
3,5
10,0
9,9
9,9
10,0
9,9
2,4
6,1
10,0
2,4
2,4
2,4
8,8
1,0
6,1
10,0
10,0
2,4
2,4
6,1
2,4
10,0
1,0
6,1
10,0
1,0
1,0
9,9
6,1
10,0
2,4
2,4
10,0
1,0
1,0
10,0
1,0
2,4
5,1
1,0
10,0
4,9
2,4
2,4
6,1
6,1
9,9
5,1
2,4
5,1
10,0
8,8
2,4
1,0
6,1
1,0
7,3
10,0
10,0
8,8
7,3
9,9
5,1
2,4
2,4
6,1
2,4
10,0
10,0
1,0
2,4
5,1
9,9
9,9
3,5
5,1
6,1
9,9
6,1
6,1
5,1
2,4
10,0
6,1
6,1
9,9
10,0
9,9
2,4
9,9
10,0
2,4
6,1
6,1
10,0
2,4
2,4
3,5
5,1
5,1
10,0
2,4
2,4
9,9
2,4
10,0
2,4
5,1
3,5
1,0
9,9
6,1
1,0
2,4
5,1
5,1
5,1
10,0
10,0
6,1
2,4
2,4
6,1
10,0
2,4
6,1
1,0
2,4
6,1
6,1
4,9
1,0
9,9
1,0
2,4
2,4
2,4
2,4
2,4
10,0
1,0
6,1
10,0
6,1
1,0
5,1
2,4
2,4
9,9
9,9
6,1
5,1
2,4
5,1
10,0
5,1
2,4
10,0
5,1
10,0
4,9
2,4
10,0
2,4
9,9
6,1
8,8
10,0
8,8
10,0
10,0
10,0
1,0
10,0
1,0
6,1
2,4
9,9
8,8
6,1
2,4
5,1
6,1
1,0
1,0
10,0
4,9
9,9
2,4
2,4
10,0
9,9
2,4
5,1
5,1
5,1
4,9
9,9
6,1
9,9
2,4
10,0
2,4
10,0
10,0
2,4
10,0
6,1
10,0
9,9
2,4
3,5
1,0
10,0
10,0
2,4
2,4
6,1
1,0
5,1
8,8
10,0
2,4
2,4
2,4
5,1
1,0
10,0
4,9
2,4
2,4
5,1
2,4
2,4
2,4
6,1
10,0
10,0
3,5
8,8
9,9
6,1
5,1
10,0
2,4
8,8
1,0
6,1
9,9
10,0
6,1
1,0
1,0
5,1
7,3
4,9
10,0
1,0
2,4
6,1
2,4
4,9
10,0
5,1
9,9
2,4
10,0
2,4
1,0
9,9
6,1
4,9
6,1
10,0
6,1
2,4
2,4
2,4
8,8
9,9
2,4
10,0
10,0
2,4
5,1
2,4
9,9
6,1
10,0
10,0
8,8
10,0
9,9
10,0
10,0
1,0
6,1
10,0
1,0
2,4
10,0
6,1
2,4
10,0
5,1
2,4
7,3
8,8
2,4
10,0
5,1
9,9
9,9
6,1
9,9
1,0
10,0
6,1
5,1
1,0
10,0
6,1
4,9
1,0
9,9
2,4
5,1
10,0
2,4
2,4
4,9
1,0
10,0
1,0
10,0
10,0
3,5
1,0
2,4
2,4
4,9
10,0
6,1
2,4
6,1
2,4
5,1
2,4
10,0
9,9
9,9
2,4
10,0
2,4
2,4
2,4
10,0
1,0
5,1
10,0
2,4
10,0
10,0
1,0
2,4
5,1
2,4
3,5
9,9
3,5
2,4
2,4
10,0
1,0
10,0
9,9
8,8
9,9
10,0
9,9
5,1
6,1
7,3
2,4
10,0
2,4
2,4
10,0
2,4
5,1
6,1
5,1
10,0
4,9
10,0
5,1
1,0
10,0
6,1
5,1
9,9
5,1
1,0
2,4
10,0
10,0
2,4
2,4
10,0
10,0
6,1
2,4
1,0
1,0
2,4
1,0
9,9
9,9
9,9
1,0
6,1
10,0
10,0
2,4
3,5
9,9
1,0
2,4
1,0
2,4
10,0
2,4
9,9
9,9
10,0
9,9
5,1
2,4
9,9
8,8
9,9
10,0
9,9
3,5
10,0
4,9
10,0
6,1
1,0
7,3
10,0
7,3
1,0
2,4
1,0
10,0
5,1
10,0
9,9
10,0
1,0
2,4
6,1
5,1
2,4
9,9
2,4
4,9
1,0
1,0
2,4
10,0
1,0
10,0
1,0
10,0
1,0
3,5
2,4
6,1
9,9
10,0
2,4
2,4
10,0
5,1
1,0
2,4
10,0
7,3
6,1
                                                    
=====================================================
                 Confusion Matrix:
=====================================================
0,49,1,1,2,0,1,0,0,1,0
1,3,120,0,1,0,0,0,1,0,0
2,0,0,10,0,1,1,0,0,3,0
3,0,1,0,13,0,0,0,1,0,0
4,6,2,0,0,36,2,0,0,1,3
5,0,0,0,0,2,49,0,0,0,4
6,1,1,1,0,0,0,9,0,1,2
7,0,0,0,0,0,0,0,15,0,0
8,0,0,0,0,0,0,0,0,49,1
9,2,0,2,0,8,5,0,0,3,104
====================================
,Precision:
0,0.8032786885245902
1,0.96
2,0.7142857142857143
3,0.8125
4,0.7659574468085106
5,0.8448275862068966
6,1.0
7,0.8823529411764706
8,0.8448275862068966
9,0.9122807017543859
------------------------------------
,Recall:
0,0.8909090909090909
1,0.96
2,0.6666666666666666
3,0.8666666666666667
4,0.72
5,0.8909090909090909
6,0.6
7,1.0
8,0.98
9,0.8387096774193549
------------------------------------
,F-Score:
0,0.8448275862068965
1,0.96
2,0.689655172413793
3,0.8387096774193549
4,0.7422680412371133
5,0.8672566371681416
6,0.7499999999999999
7,0.9375
8,0.9074074074074074
9,0.8739495798319329
====================================
,Macro Average F-Score:
,0.8411574101684639
,Weighted Average F-Score:
,0.8733258677543545
,Accuracy Score:
,0.8747591522157996
