18,20
13,15
13,15
2,12
11,1
18,20
10,18
10,18
18,20
19,15
2,12
23,13
16,16
10,18
25,12
17,15
16,16
21,9
16,16
20,19
10,18
26,15
14,9
25,12
13,15
16,16
19,15
21,9
18,20
16,16
2,12
21,9
1,17
13,15
26,15
11,1
23,13
9,17
14,9
19,15
20,19
19,15
2,12
9,17
20,19
15,24
23,13
22,25
3,12
11,1
24,24
13,15
8,9
17,15
12,22
3,12
1,17
21,9
15,24
12,22
17,15
26,15
14,9
23,13
7,9
26,15
16,16
23,13
12,22
24,24
18,20
2,12
6,17
8,9
5,10
4,1
7,9
2,12
4,1
13,15
21,9
6,17
5,10
8,9
7,9
1,17
5,10
15,24
9,17
10,18
11,1
26,15
6,17
2,12
20,19
3,12
1,17
17,15
11,1
7,9
21,9
13,15
14,9
1,17
25,12
17,15
17,15
14,9
14,9
3,12
7,9
12,22
7,9
24,24
22,25
21,9
18,20
7,9
17,15
1,17
6,17
12,22
16,16
16,16
12,22
15,24
8,9
26,15
8,9
21,9
17,15
18,20
3,12
17,15
20,19
23,13
11,1
24,24
14,9
11,1
9,17
19,15
10,18
10,18
7,9
7,9
18,20
4,1
21,9
22,25
2,12
13,15
17,15
11,1
2,12
5,10
1,17
21,9
11,1
22,25
5,10
1,17
8,9
14,9
3,12
12,22
13,15
11,1
7,9
20,19
22,25
12,22
20,19
17,15
16,16
21,9
20,19
1,17
19,15
21,9
18,20
5,10
6,17
25,12
7,9
12,22
1,17
17,15
1,17
13,15
16,16
23,13
2,12
10,18
11,1
3,12
11,1
17,15
20,19
9,17
10,18
24,24
1,17
1,17
6,17
10,18
3,12
3,12
1,17
15,24
21,9
11,1
15,24
22,25
3,12
9,17
4,1
15,24
22,25
1,17
25,12
3,12
8,9
25,12
2,12
26,15
10,18
13,15
5,10
4,1
12,22
22,25
11,1
11,1
25,12
3,12
9,17
6,17
                                                    
=====================================================
                 Confusion Matrix:
=====================================================
0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,0,0,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1
4,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5,0,0,1,0,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6,1,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
