14,1
8,22
3,2
19,12
18,2
26,22
24,16
23,17
21,0
7,23
10,6
12,11
20,16
2,7
6,25
2,7
9,20
3,2
13,19
17,8
1,13
26,22
18,2
17,8
2,7
23,17
9,20
22,25
13,19
2,7
13,19
11,9
17,8
11,9
18,2
17,8
2,7
16,1
13,19
17,8
12,11
14,1
2,7
14,1
18,2
13,19
15,5
25,1
1,13
1,13
4,18
23,17
21,0
4,18
15,5
26,22
10,6
16,1
15,5
14,1
3,2
12,11
13,19
18,2
7,23
7,23
21,0
14,1
4,18
25,1
23,17
22,25
9,20
22,25
19,12
1,13
18,2
13,19
20,16
                                                    
=====================================================
                 Confusion Matrix:
=====================================================
0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
====================================
,Precision:
0,0.5
1,0.3333333333333333
2,1.0
3,0.6666666666666666
4,0.0
5,1.0
6,0.6666666666666666
7,1.0
8,1.0
9,1.0
10,0.5
11,1.0
12,0.2857142857142857
13,0.6
14,1.0
15,1.0
16,0.6
17,0.5
18,1.0
19,1.0
20,1.0
21,0.6666666666666666
22,0.75
23,1.0
24,1.0
25,0.6666666666666666
------------------------------------
,Recall:
0,0.5
1,1.0
2,0.75
3,0.6666666666666666
4,0.0
5,0.5
6,0.5
7,0.3333333333333333
8,1.0
9,0.5
10,0.3333333333333333
11,0.75
12,0.6666666666666666
13,0.75
14,1.0
15,0.6666666666666666
16,1.0
17,0.75
18,0.6666666666666666
19,1.0
20,1.0
21,0.6666666666666666
22,1.0
23,0.5
24,0.6666666666666666
25,0.6666666666666666
------------------------------------
,F-Score:
0,0.5
1,0.5
2,0.8571428571428571
3,0.6666666666666666
4,0.0
5,0.6666666666666666
6,0.5714285714285715
7,0.5
8,1.0
9,0.6666666666666666
10,0.4
11,0.8571428571428571
12,0.4
13,0.6666666666666665
14,1.0
15,0.8
16,0.7499999999999999
17,0.6
18,0.8
19,1.0
20,1.0
21,0.6666666666666666
22,0.8571428571428571
23,0.6666666666666666
24,0.8
25,0.6666666666666666
====================================
,Macro Average F-Score:
,0.6869047619047619
,Weighted Average F-Score:
,0.7020795660036167
,Accuracy Score:
,0.6962025316455697
